name,money,addr
宁波市鄞州骁业汽车零部件有限公司,1000万元人民币,宁波市鄞州区姜山镇顺明路1995
石家庄建佳塑料制品厂,-,石家庄市栾城区北石碑村东大街5号
太仓勤丰耐腐化工设备有限公司,50万元人民币,太仓市浮桥镇老闸村新闸路32号
泰安铭鑫纤维材料有限公司,1000万元人民币,山东省泰安市开发区奥林匹克花园22号楼2单元404室
广州泽田餐饮用品实业有限公司,500万元人民币,广州市增城新塘镇仙村沙滘村高权、大堪(土名)(厂房A1)
淄博聚鑫丰塑胶科技有限公司,300万元人民币,山东省淄博市沂源县历山街道办事处中儒林村
平阳县彩龙废旧原料经营部,10万元人民币,南雁镇新街8号
范县福鑫塑编有限公司,600万元人民币,河南省濮阳市范县白衣乡西街069号
烟台市清泉塑料制品有限公司牟平分公司,-,-
扬子石油化工股份有限公司,233000万元人民币,南京市高新开发区学府路1号
云南新百茂塑业有限公司,100万元人民币,云南省昆明市官渡区关上金晖路14号昆明市官渡区青年(大学生)创业园
漯河市森鑫塑业有限公司,50万元人民币,漯河经济开发区湘江东路
重庆市江津区精达化工有限责任公司塑料制品分公司,-,重庆市江津区几江镇化肥总厂旁
宁夏文武塑业有限公司,20万元人民币,平罗县玉皇阁大道北侧祥云都市花园4-1段2号
河间市振奇化工原料经销处,-,河间市沙洼乡后北冬村
上海凯香塑料制品厂,21万元人民币,平凉路2691号
安徽荣盛橡塑科技有限公司,100万元人民币,安徽省天长市杨村镇工业园区
兰州汇聚隆塑业材料有限公司,500万元人民币,甘肃省兰州市西固区庄浪东路190号-8
平阳县双艺塑编有限公司,50万元人民币,平阳县肖江镇古院路114号
衡水市振东塑业有限公司,200万元人民币,衡水市冀州区冀州镇河夹庄村
广东省阳春市港利化工有限公司,47万美元,广东省阳春市春城塔脚岭
梨树县宏胜包装有限公司,50万元人民币,梨树县郭家店镇内
温岭县城关时光塑胶制品厂,3万元人民币,温岭县城关镇三星桥
菏泽市柏罡化工有限公司,1000万元人民币,山东省菏泽市东明县黄河路都市怡景
扬州卓越化纤有限公司,100万元人民币,扬州市邗江区绿地商业生活广场2-1306
余杭市长乐绝缘材料厂,52万元人民币,长乐镇大坞
昆山金华安电子科技有限公司,1300万元人民币,昆山市张浦镇南港阳光西路295号4号、6号房
佛山市塑家电器科技有限公司,100万元人民币,佛山市顺德区勒流众涌村众裕路西侧1-5号地块之四(住所申报)
常州威材新材料科技有限公司,45000万元人民币,江苏武进经济开发区稻香路
东明东方化工有限公司,50000万元人民币,东明县开发区工业园区
东光县远畅塑料有限公司,200万元人民币,河北省沧州市东光县于桥乡冯庄村
佳木斯合成实业有限责任公司,50万元人民币,黑龙江省佳木斯市东风区联合社区
中国石化催化剂有限公司北京奥达分公司,-,北京市通州区中关村科技园通州园光机电一体化产业基地兴光五街13号
偃师市锋胜工贸有限公司,100万元人民币,偃师市首阳山街道办事处白村路口
山西浩博森新材料有限公司,110万元人民币,山西省晋中市祁县经济开发区朝阳东街11号
阜城县美诺包装制品有限公司,50万元人民币,河北省衡水市阜城县经济开发区东区
沂源县勤达工贸有限公司,10万元人民币,山东省淄博市沂源县鲁村镇曹家庄村(原鲁村镇第二小学)
西安市化工医药供销公司物资站,20万元人民币,西安市自强西路55号
烟台诚顺塑料化工有限公司,50万元人民币,山东省烟台市芝罘区化工路116号
莘县瑞合化工有限公司,600万元人民币,山东省聊城市莘县古云镇高堤口村西首路西
平阳县维实包装厂,50万元人民币,务洋乡公路边
平阳县农垦编织厂,32万元人民币,县第一农场第三作业区畜牧场
瑞安市二轻供销总公司建筑材料分公司,-,-
河北久塑塑料制品有限公司,1000万元人民币,河北省邯郸市大名县城东215省道东侧(河北华正塑料包装有限公司院内)
南通市通州区庆丰有色金属制品厂,7.8万元人民币,南通市通州区五甲镇庆丰村
宁波甬菖工艺制品有限公司,500万美元,浙江省慈溪市宗汉镇
城美石化（大连）有限公司,800万美元,瓦房店市交流岛乡前哨村
青岛森化塑业有限公司,100万元人民币,山东省青岛市即墨区永和硕丰苑三期40号楼一单元202户
河南现代包装材料有限公司,17000万元人民币,新乡市高新技术开发区南二环以南、牧野大道以东(中原软包装科技园内)
云梦县云龙包装材料有限责任公司,50万元人民币,湖北省云梦县四合科技园
丰宁满族自治县京北塑料厂,10万元人民币,黄旗乡西村
石家庄素颖塑料制品贸易有限公司,100万元人民币,石家庄市鹿泉区宜安镇(河北铁狮有限责任公司院内)
成都市蒲江红缘塑料制品厂,-,成都市蒲江县寿安镇犀羊村2组40号
金湖同德线缆材料有限公司,300万元人民币,金湖县金北镇洪圩创业点
桐城市卓凡塑胶有限公司,80万元人民币,桐城双新经济开发区双创园路以东
大河宝利材料科技（苏州）有限公司,1866.67万元人民币,周市镇新镇路699号
福建晟扬管道科技有限公司,10088万元人民币,福州元洪投资区(城头)
杭州恒顺工程塑料有限公司,1260万元人民币,浙江省杭州市余杭区黄湖镇王位山村车路边1-2号
平阳县三叶塑化有限公司,250万元人民币,肖江镇古院路125号
乐清市永固塑料制品厂,8.5万元人民币,乐清市大荆镇水涨大横浦
黑龙江佳星包装材料有限公司,200万元人民币,黑龙江省哈尔滨市香坊区香发街12-14号
南京德尔隆工程塑料有限公司,2100万元人民币,南京市溧水经济开发区柘塘工业集中区
重庆市万州塑料二厂,251万元人民币,重庆市龙宝双河杨柳大道297号
安阳市卓嘉越化工有限公司,500万元人民币,河南省安阳市殷都区安钢大道西段路北祥瑞商务大厦三楼3662号
牡丹江石油化工厂,5436万元人民币,黑龙江省牡丹江市阳明区大庆街８５号
任丘市洁瑞钢材销售有限公司,200万元人民币,任丘市世纪商贸城2区6栋5号房
盐都县秦南塑料配件厂,18.6万元人民币,秦南镇关陈村
邹平市金龙塑料制品有限公司,100万元人民币,邹平市长山镇小牛村
东辽县金凯隆塑料制品有限公司,30万元人民币,东辽县足民乡高粱村五组
浙江爱华新材料科技有限公司,1000万元人民币,浙江省台州市新台州大厦6-D-A区
天长市立达塑料化工有限公司,50万元人民币,安徽省天长市杨村镇桥南村
江苏鹏程化工有限公司,10000万元人民币,连云港市赣榆区柘汪临港产业区发展大道68号
福州市仓山城门胪厦麻塑编织厂,9万元人民币,福州市仓山区城门镇胪厦外胪南11号
汕头市达濠区达美塑胶工艺厂,5万元人民币,达濠西园工业区第十栋
贵港市广源电力器材供销公司塑料厂,12万元人民币,贵港市西五街456号
山阴县直隶再生资源有限公司,50万元人民币,山阴县马营庄乡沙家寺村北
普兰店市莲山长利物资经销处,-,辽宁省普兰店市莲山街道办事处水门子社区
濮阳市双成能源有限公司,400万元人民币,河南省濮阳市范县濮王产业集聚区天元路南50米
济南冠星科技有限公司,100万元人民币,济南市历城区荷花路街道孟家庄村东首荷花路北
洛阳春田塑业有限公司,100万元人民币,河南省洛阳市吉利区华北路6号
濮阳市远兴工贸有限公司,50万元人民币,濮阳市建设路中段
中海石油中捷石化有限公司,100420万元人民币,沧州渤海新区中捷产业园区
湖北中天化纤有限公司,1400万元人民币,荆门市掇刀区月亮湖路46号
靖江市先行塑料制品厂,150万元人民币,靖江市马桥镇江平路1888号(马桥镇白衣村5组)
杭州余杭亚太化工有限公司,50万元人民币,杭州余杭区塘栖镇工业开发区
北京聚菱燕塑料有限公司佛山分公司,-,佛山市三水中心科技工业区C区49号
丽水市南海粮油有限公司,300万元人民币,浙江丽水市城北街889号
工贸合营常州塑料编织总厂,2472万元人民币,常州市采菱路35号
安徽振威泵业有限公司,500万元人民币,安徽省安庆市潜山县黄铺经济开发区
岳阳市永联化工有限公司,50万元人民币,岳阳市云溪区岳化热电新村3栋201室
余杭市崇贤永创塑料造粒厂,-,塘栖镇崇贤(南山林场)
泰兴市鸿源医药包装厂（普通合伙）,650万元人民币,泰兴市济川街道蔡桥村
温州恩派贸易有限公司,1200万元人民币,平阳县萧江镇兴隆路24-26号
巴州海龙包装有限责任公司,350万元人民币,新疆巴州库尔勒经济技术开发区学院路2号(利捷加气站东侧)
吉林市红阳塑料厂,3万元人民币,昆明街洮南胡同48号
佛山市珀菲德塑料制品有限公司,100万元人民币,佛山市顺德区大良街道办事处五沙社区居民委员会五沙甘蔗场德胜电厂首层之十七
本溪富佳粮食（集团）塑料制品有限公司,70万元人民币,明山区地工路41号
淮安汉林橡塑有限公司,100万元人民币,盱眙县马坝镇工业集中区工三路
海城市治成编织有限公司,150万元人民币,海城市南台镇五道河村
杭州高兴工程塑料有限公司,2000万元人民币,浙江省杭州市余杭区径山镇强业路1号
常州市金坛新阳化工环保设备有限公司,50万元人民币,常州市金坛区花山九江口68号
潍坊安固橡胶工业有限公司,6800万元人民币,寿光市台头镇彭家道口
上海图强汽车材料有限公司,200万元人民币,上海市松江区佘山镇吉业路450号1-2号楼
贵港市西江供用电工程公司塑料厂,12万元人民币,贵港市西五街456号
重庆市一龙管道有限公司,6016万元人民币,重庆市南岸区玉马路81号
茂名华天包装制品有限公司,1200万美元,茂名市水东经济开发试验区
宿迁市德隆塑胶科技有限公司,800万元人民币,宿迁市宿城经济开发区西区耿赵路118号
昌邑市盛鸿玻璃钢制品有限公司,100万元人民币,山东省潍坊市昌邑市卜庄镇前东村北
深圳永合高分子材料有限公司,9103万元人民币,深圳市南山区高新技术产业园北区朗山路25号
大连细扬防水工程集团有限公司,3000万元人民币,辽宁省大连市西岗区新开路89号29层
福建航塑新材料科技有限公司,10000万元人民币,福州市罗源县福州台商投资区松山片区
盘锦墨海贸易有限公司,1000万元人民币,辽宁省盘锦市兴隆台区大商城市广场E幢1312室
磁县龙泉塑料有限公司,80万元人民币,磁县磁峰路中段路南(西槐树村西)
陕西煤海石油化工有限公司,1800万元人民币,陕西省咸阳市渭城区朝阳一路朝阳小区4号楼3层1号
任县鑫塑塑料经销处,-,河北省邢台市任县永福庄乡李屯
开封市正兴塑料制品有限公司,1052万元人民币,开封市顺河区新曹路东段南侧东兴路(开封松森房地产开发有限公司院内办公楼三楼)
西安京西双鹤药业有限公司,5542.16万元人民币,西安市鄠邑区古城路
益阳市纺织纱管厂,13万元人民币,益阳市蛇形山
西安永丰塑业（集团）有限公司,4940万元人民币,西安市高新区唐延路豪盛旺座现代城B-1305室
南通集锦花式线有限公司,50万元人民币,如东县袁庄镇竹园村十二组
昆山中扬包装材料有限公司,300万美元,江苏省昆山市巴城镇古城路3688号
成都日之容塑料制品有限公司,500万元人民币,成都市蒲江县寿安工业集中发展区
吴江市黎里何扇塑料包装厂,50万元人民币,黎里镇汤角村(原何扇村)
杭州萧山浦阳镇星新包装材料厂,-,浙江省杭州市萧山区浦阳镇谢家村
武汉金发科技有限公司,40000万元人民币,武汉经济技术开发区博学路3号
敖江镇上俊吸塑加工厂,-,敖江镇蔡家洋路63号
沈阳市苏家屯区滤水管厂,13万元人民币,苏家屯区林盛镇史三村
崇明县新技五金配件厂,3万元人民币,大新乡椿南村
佛山市晟美包装制品有限公司,800万元人民币,佛山市三水区芦苞镇三水大道东630号(F1)、(F2)、(F3)
深圳市西甫新材料股份有限公司,2257万元人民币,深圳市南山区科技工业园科慧路2号
